OrderID,CustomerID_x,Status,FullName,Phone,Address,OrderDetailID,MenuItemID,Quantity,Price_x,Driver_name,Amount,PaymentMethod,Name,Description,Price_y,CuisineType,Revenue,OrderIDNew
1179,1179,Pending,Mona Mahrous,1538816045,"Faisal, Giza",1179,44,3,122.41,Farida Kamel,0,Not Paid,Shawarma,Delicious Shawarma - classic Lebanese taste.,101.14,Lebanese,367.23,1202
1180,1180,Pending,Khaled Ali,1557290842,"Stanley, Alexandria",1180,29,5,85.4,Fatma Said,0,Not Paid,Hot and Sour Soup,Delicious Hot and Sour Soup - classic Chinese taste.,90.78,Chinese,427,1203
1181,1181,Cancelled,Mostafa Fathy,1267175080,"Faisal, Giza",1181,45,5,227.7,Samir Ragab,0,Not Paid,Kibbeh,Delicious Kibbeh - classic Lebanese taste.,85.54,Lebanese,1138.5,1204
1182,1182,Cancelled,Heba Kamal,1160409644,"Dokki, Giza",1182,99,4,175.46,Tarek Yassin,0,Not Paid,Coconut Soup,Delicious Coconut Soup - classic Thai taste.,135.28,Thai,701.84,1205
1183,1183,Pending,Omar Ibrahim,1119383721,"Heliopolis, Cairo",1183,12,5,219.41,Zeinab Ibrahim,0,Not Paid,Spaghetti Bolognese,Delicious Spaghetti Bolognese - classic Italian taste.,117.98,Italian,1097.05,1206
1184,1184,Delivered,Mostafa Kamal,1546541132,"Nasr City, Cairo",1184,36,1,69.63,Ali Zaki,0,Not Paid,Dal Tadka,Delicious Dal Tadka - classic Indian taste.,114.97,Indian,69.63,1207
1184,1184,Delivered,Mostafa Kamal,1546541132,"Nasr City, Cairo",1184,36,1,69.63,Ali Zaki,0,Not Paid,Dal Tadka,Delicious Dal Tadka - classic Indian taste.,114.97,Indian,69.63,1208
1185,1185,Delivered,Sara Hassan,1524158396,"Imbaba, Giza",1185,61,4,160.6,Mohamed Mostafa,775.64,Credit Card,Cheeseburger,Delicious Cheeseburger - classic American taste.,193.91,American,642.4,1209
1186,1186,Delivered,Khaled Hassan,1155741844,"Maadi, Cairo",1186,67,2,215.45,Zeinab Ibrahim,330.66,Cash,Philly Cheesesteak,Delicious Philly Cheesesteak - classic American taste.,165.33,American,430.9,1210
1187,1187,Shipped,Khaled Fathy,1223354193,"Smouha, Alexandria",1187,69,4,82.5,Maha Mahrous,456.4,Fawry,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,330,1211
1188,1188,Shipped,Omar Tawfik,1023157792,"Dokki, Giza",1188,46,2,233.45,Dina Abdelrahman,0,Not Paid,Mujadara,Delicious Mujadara - classic Lebanese taste.,43.69,Lebanese,466.9,1212
1189,1189,Shipped,Aya Ali,1213644712,"Heliopolis, Cairo",1189,17,2,248.35,Youssef Younes,0,Not Paid,Bruschetta,Delicious Bruschetta - classic Italian taste.,157.53,Italian,496.7,1213
1190,1190,Pending,Yasmin Ibrahim,1510630130,"Stanley, Alexandria",1190,43,4,174.03,Mostafa Tawfik,291.04,Fawry,Fattoush,Delicious Fattoush - classic Lebanese taste.,72.76,Lebanese,696.12,1214
1191,1191,Pending,Omar Tawfik,1094818511,"Maadi, Cairo",1191,99,5,244.13,Walid Hamed,0,Not Paid,Coconut Soup,Delicious Coconut Soup - classic Thai taste.,135.28,Thai,1220.65,1215
1192,1192,Delivered,Ahmed Mahrous,1048275841,"Faisal, Giza",1192,74,5,40.23,Maha Ali,513.35,Cash,Quesadilla,Delicious Quesadilla - classic Mexican taste.,102.67,Mexican,201.15,1216
1193,1193,Cancelled,Heba Kamal,1587310305,"Smouha, Alexandria",1193,4,3,205.23,Fatma Shahin,399.15,Cash,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,615.69,1217
1194,1194,Delivered,Mohamed Ibrahim,1046547340,"Dokki, Giza",1194,85,1,159.37,Mohamed Mansour,0,Not Paid,Avgolemono Soup,Delicious Avgolemono Soup - classic Greek taste.,116.72,Greek,159.37,1218
1195,1195,Cancelled,Heba Farouk,1011333869,"Heliopolis, Cairo",1195,45,1,38.53,Ahmed Gaber,0,Not Paid,Kibbeh,Delicious Kibbeh - classic Lebanese taste.,85.54,Lebanese,38.53,1219
1196,1196,Delivered,Mona Kamal,1219841851,"Mohandessin, Giza",1196,59,4,120.26,Zeinab Ragab,445.16,Vodafone Cash,Chicken Souvlaki,Delicious Chicken Souvlaki - classic Mediterranean taste.,111.29,Mediterranean,481.04,1220
1197,1197,Cancelled,Mohamed Mahrous,1029757366,"Sidi Gaber, Alexandria",1197,94,4,126.04,Ayman Mostafa,0,Not Paid,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,504.16,1221
1198,1198,Delivered,Mona Ali,1118683241,"Stanley, Alexandria",1198,51,2,159.27,Sherif Zaki,125.4,Credit Card,Greek Salad,Delicious Greek Salad - classic Mediterranean taste.,62.7,Mediterranean,318.54,1222
1199,1199,Pending,Omar Ali,1528345770,"Faisal, Giza",1199,83,2,138.18,Mostafa Salem,427.88,Fawry,Lamb Kebab,Delicious Lamb Kebab - classic Greek taste.,213.94,Greek,276.36,1223
1200,1200,Delivered,Mona Ibrahim,1066295835,"Dokki, Giza",1200,30,4,210.3,Sara Soliman,0,Not Paid,Szechuan Beef,Delicious Szechuan Beef - classic Chinese taste.,81.31,Chinese,841.2,1224
1201,1201,Delivered,Ahmed Ali,1558131588,"Stanley, Alexandria",1201,38,3,176.61,Nermine Said,0,Not Paid,Naan Bread,Delicious Naan Bread - classic Indian taste.,74.59,Indian,529.83,1225
1202,1202,Cancelled,Mona Tawfik,1130849879,"Imbaba, Giza",1202,56,4,20.16,Heba Fahmy,0,Not Paid,Moussaka,Delicious Moussaka - classic Mediterranean taste.,25.64,Mediterranean,80.64,1226
1203,1203,Cancelled,Heba Gamal,1024349950,"Nasr City, Cairo",1203,94,1,27.42,Rita Shahin,0,Not Paid,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,27.42,1227
1203,1203,Cancelled,Heba Gamal,1024349950,"Nasr City, Cairo",1203,94,1,27.42,Rita Shahin,0,Not Paid,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,27.42,1228
1204,1204,Shipped,Yasmin Tawfik,1562422693,"Dokki, Giza",1204,56,2,136.72,Aya Salem,0,Not Paid,Moussaka,Delicious Moussaka - classic Mediterranean taste.,25.64,Mediterranean,273.44,1229
1205,1205,Delivered,Yasmin Tawfik,1560158507,"Dokki, Giza",1205,37,5,43.27,Aya Zaki,980.6,Fawry,Rogan Josh,Delicious Rogan Josh - classic Indian taste.,196.12,Indian,216.35,1230
1206,1206,Delivered,Khaled Fathy,1298150258,"Imbaba, Giza",1206,100,2,35.11,Khaled Ragab,226.38,Fawry,Mango Sticky Rice,Delicious Mango Sticky Rice - classic Thai taste.,113.19,Thai,70.22,1231
1207,1207,Shipped,Ahmed Gamal,1170838546,"Sidi Gaber, Alexandria",1207,82,1,78.87,Heba Said,0,Not Paid,Saganaki,Delicious Saganaki - classic Greek taste.,204.42,Greek,78.87,1232
1208,1208,Shipped,Mostafa Ibrahim,1187752211,"Faisal, Giza",1208,79,5,174.57,Lobna Shalaby,343.6,Vodafone Cash,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,872.85,1233
1209,1209,Delivered,Mona Hassan,1240969630,"Faisal, Giza",1209,62,2,225.62,Sara Nasr,0,Not Paid,Fried Chicken,Delicious Fried Chicken - classic American taste.,131.62,American,451.24,1234
1210,1210,Cancelled,Omar Tawfik,1068570619,"Heliopolis, Cairo",1210,81,2,144.87,Tarek Hassan,366.46,Fawry,Gyro,Delicious Gyro - classic Greek taste.,183.23,Greek,289.74,1235
1211,1211,Cancelled,Sara Gamal,1587137173,"Dokki, Giza",1211,23,4,76.55,Farida Saleh,0,Not Paid,Fried Rice,Delicious Fried Rice - classic Chinese taste.,140.87,Chinese,306.2,1236
1212,1212,Cancelled,Yasmin Mahrous,1013358864,"Mohandessin, Giza",1212,72,1,41.83,Laila Gamal,0,Not Paid,Burrito,Delicious Burrito - classic Mexican taste.,47.55,Mexican,41.83,1237
1213,1213,Pending,Aya Ibrahim,1242755890,"Heliopolis, Cairo",1213,52,4,169.15,Nasser Gaber,0,Not Paid,Grilled Vegetables,Delicious Grilled Vegetables - classic Mediterranean taste.,45.64,Mediterranean,676.6,1238
1213,1213,Pending,Aya Ibrahim,1242755890,"Heliopolis, Cairo",1213,52,4,169.15,Nasser Gaber,0,Not Paid,Grilled Vegetables,Delicious Grilled Vegetables - classic Mediterranean taste.,45.64,Mediterranean,676.6,1239
1213,1213,Pending,Aya Ibrahim,1242755890,"Heliopolis, Cairo",1213,52,4,169.15,Nasser Gaber,0,Not Paid,Grilled Vegetables,Delicious Grilled Vegetables - classic Mediterranean taste.,45.64,Mediterranean,676.6,1240
1214,1214,Pending,Sara Hassan,1523471052,"Dokki, Giza",1214,66,1,241.69,Kareem Saleh,0,Not Paid,Mac and Cheese,Delicious Mac and Cheese - classic American taste.,162.42,American,241.69,1241
1215,1215,Delivered,Aya Mostafa,1083713918,"Dokki, Giza",1215,70,2,23.38,Magdy Abdelrahman,170.38,Cash,Cobb Salad,Delicious Cobb Salad - classic American taste.,85.19,American,46.76,1242
1216,1216,Cancelled,Yasmin Tawfik,1283410303,"Smouha, Alexandria",1216,32,4,64.39,Ayman Saleh,0,Not Paid,Chicken Tikka Masala,Delicious Chicken Tikka Masala - classic Indian taste.,146.13,Indian,257.56,1243
1217,1217,Pending,Heba Mostafa,1149279671,"Smouha, Alexandria",1217,65,1,61.12,Nermine Shahin,133.34,Fawry,Club Sandwich,Delicious Club Sandwich - classic American taste.,133.34,American,61.12,1244
1218,1218,Cancelled,Aya Kamal,1528334428,"Stanley, Alexandria",1218,84,3,165.72,Samir Gaber,0,Not Paid,Dolmades,Delicious Dolmades - classic Greek taste.,83.97,Greek,497.16,1245
1219,1219,Pending,Khaled Tawfik,1086345335,"Mohandessin, Giza",1219,90,3,42.87,Kareem Shalaby,0,Not Paid,Greek Lemon Potatoes,Delicious Greek Lemon Potatoes - classic Greek taste.,51.29,Greek,128.61,1246
1220,1220,Delivered,Khaled Farouk,1296956581,"Dokki, Giza",1220,19,5,191.55,Nour Salem,260.4,Credit Card,Gnocchi,Delicious Gnocchi - classic Italian taste.,52.08,Italian,957.75,1247
1221,1221,Shipped,Sara Hassan,1025746857,"Mohandessin, Giza",1221,33,1,61.91,Laila Younes,0,Not Paid,Biryani,Delicious Biryani - classic Indian taste.,80.33,Indian,61.91,1248
1222,1222,Pending,Omar Gamal,1142278447,"Stanley, Alexandria",1222,65,1,140.91,Noha Farouk,0,Not Paid,Club Sandwich,Delicious Club Sandwich - classic American taste.,133.34,American,140.91,1249
1223,1223,Delivered,Khaled Ali,1161370143,"Nasr City, Cairo",1223,12,4,201.49,Mohamed Yassin,471.92,Vodafone Cash,Spaghetti Bolognese,Delicious Spaghetti Bolognese - classic Italian taste.,117.98,Italian,805.96,1250
1224,1224,Pending,Mohamed Ali,1259674435,"Imbaba, Giza",1224,80,1,133.07,Yasmin Saleh,0,Not Paid,Churros,Delicious Churros - classic Mexican taste.,87.01,Mexican,133.07,1251
1225,1225,Delivered,Ahmed Mostafa,1577516901,"Nasr City, Cairo",1225,38,2,55.21,Noha Kamel,149.18,Cash,Naan Bread,Delicious Naan Bread - classic Indian taste.,74.59,Indian,110.42,1252
1226,1226,Cancelled,Mona Mostafa,1067786732,"Stanley, Alexandria",1226,55,1,166.69,Kareem Mahmoud,0,Not Paid,Stuffed Vine Leaves,Delicious Stuffed Vine Leaves - classic Mediterranean taste.,29.6,Mediterranean,166.69,1253
1227,1227,Pending,Yasmin Gamal,1536031016,"Imbaba, Giza",1227,20,4,20.95,Tarek Mostafa,532.36,Credit Card,Calzone,Delicious Calzone - classic Italian taste.,133.09,Italian,83.8,1254
1228,1228,Delivered,Omar Fathy,1514249834,"Maadi, Cairo",1228,81,1,45.98,Zeinab Sabry,183.23,Cash,Gyro,Delicious Gyro - classic Greek taste.,183.23,Greek,45.98,1255
1229,1229,Shipped,Yasmin Gamal,1541118572,"Maadi, Cairo",1229,4,3,114.07,Khaled Abdelrahman,0,Not Paid,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,342.21,1256
1230,1230,Pending,Mohamed Fathy,1260270083,"Heliopolis, Cairo",1230,49,5,248.41,Ayman Ali,0,Not Paid,Batata Harra,Delicious Batata Harra - classic Lebanese taste.,141.91,Lebanese,1242.05,1257
1231,1231,Shipped,Sara Mostafa,1247877268,"Dokki, Giza",1231,24,3,33.53,Lobna Mansour,0,Not Paid,Spring Rolls,Delicious Spring Rolls - classic Chinese taste.,143.8,Chinese,100.59,1258
1232,1232,Pending,Mona Farouk,1141119547,"Stanley, Alexandria",1232,99,1,162.65,Nadine Mahmoud,0,Not Paid,Coconut Soup,Delicious Coconut Soup - classic Thai taste.,135.28,Thai,162.65,1259
1233,1233,Pending,Heba Gamal,1522795426,"Faisal, Giza",1233,44,2,151.45,Reem Hassan,202.28,Fawry,Shawarma,Delicious Shawarma - classic Lebanese taste.,101.14,Lebanese,302.9,1260
1234,1234,Delivered,Mostafa Kamal,1039291760,"Nasr City, Cairo",1234,13,2,63.42,Mohamed Mahrous,0,Not Paid,Lasagna,Delicious Lasagna - classic Italian taste.,64.28,Italian,126.84,1261
1235,1235,Cancelled,Yasmin Fathy,1247813947,"Stanley, Alexandria",1235,11,3,58.76,Dina Farouk,0,Not Paid,Margherita Pizza,Delicious Margherita Pizza - classic Italian taste.,225,Italian,176.28,1262
1236,1236,Pending,Mona Mahrous,1187524776,"Stanley, Alexandria",1236,29,3,210.84,Mahmoud Farouk,272.34,Cash,Hot and Sour Soup,Delicious Hot and Sour Soup - classic Chinese taste.,90.78,Chinese,632.52,1263
1237,1237,Cancelled,Mona Hassan,1095904858,"Imbaba, Giza",1237,36,5,74.42,Fatma Salem,574.85,Fawry,Dal Tadka,Delicious Dal Tadka - classic Indian taste.,114.97,Indian,372.1,1264
1238,1238,Shipped,Mostafa Tawfik,1045316584,"Mohandessin, Giza",1238,69,4,96.12,Rana Taha,456.4,Fawry,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,384.48,1265
1239,1239,Delivered,Mostafa Hassan,1278480029,"Imbaba, Giza",1239,91,4,82.37,Nermine Mansour,0,Not Paid,Pad Thai,Delicious Pad Thai - classic Thai taste.,90.15,Thai,329.48,1266
1240,1240,Delivered,Mohamed Ali,1164453717,"Mohandessin, Giza",1240,86,4,34.62,Ayman Salem,0,Not Paid,Baklava,Delicious Baklava - classic Greek taste.,192.7,Greek,138.48,1267
1241,1241,Delivered,Mona Ibrahim,1175896370,"Dokki, Giza",1241,64,3,39.72,Hassan Mostafa,0,Not Paid,Caesar Salad,Delicious Caesar Salad - classic American taste.,110.22,American,119.16,1268
1242,1242,Shipped,Yasmin Ibrahim,1140390914,"Maadi, Cairo",1242,97,2,77.3,Farida Shahin,0,Not Paid,Panang Curry,Delicious Panang Curry - classic Thai taste.,246.61,Thai,154.6,1269
1243,1243,Pending,Mohamed Ali,1550196207,"Nasr City, Cairo",1243,32,1,224.53,Ibrahim Gaber,0,Not Paid,Chicken Tikka Masala,Delicious Chicken Tikka Masala - classic Indian taste.,146.13,Indian,224.53,1270
1244,1244,Pending,Mostafa Ali,1123329914,"Smouha, Alexandria",1244,30,2,241.89,Kareem Taha,162.62,Fawry,Szechuan Beef,Delicious Szechuan Beef - classic Chinese taste.,81.31,Chinese,483.78,1271
1245,1245,Delivered,Ahmed Ibrahim,1518463855,"Nasr City, Cairo",1245,38,2,172.75,Mariam Gamal,149.18,Vodafone Cash,Naan Bread,Delicious Naan Bread - classic Indian taste.,74.59,Indian,345.5,1272
1246,1246,Cancelled,Mona Farouk,1555585186,"Sidi Gaber, Alexandria",1246,76,2,136.61,Tarek Zaki,0,Not Paid,Chili Con Carne,Delicious Chili Con Carne - classic Mexican taste.,51.72,Mexican,273.22,1273
1247,1247,Delivered,Yasmin Fathy,1188528553,"Nasr City, Cairo",1247,91,4,118.25,Zeinab Soliman,0,Not Paid,Pad Thai,Delicious Pad Thai - classic Thai taste.,90.15,Thai,473,1274
1248,1248,Shipped,Omar Farouk,1225492830,"Maadi, Cairo",1248,17,4,137.28,Magdy Farouk,630.12,Vodafone Cash,Bruschetta,Delicious Bruschetta - classic Italian taste.,157.53,Italian,549.12,1275
1249,1249,Pending,Omar Mahrous,1162367131,"Imbaba, Giza",1249,7,4,132.93,Youssef Hassan,0,Not Paid,Grilled Kebda,Delicious Grilled Kebda - classic Egyptian taste.,107.6,Egyptian,531.72,1276
1250,1250,Delivered,Heba Ali,1242157724,"Maadi, Cairo",1250,93,2,235.62,Nermine Fahmy,177.74,Fawry,Tom Yum Soup,Delicious Tom Yum Soup - classic Thai taste.,88.87,Thai,471.24,1277
1251,1251,Shipped,Omar Tawfik,1543986298,"Stanley, Alexandria",1251,4,1,92.16,Salma Said,0,Not Paid,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,92.16,1278
1252,1252,Pending,Ahmed Farouk,1161571752,"Maadi, Cairo",1252,45,1,163.81,Ali Tawfik,85.54,Fawry,Kibbeh,Delicious Kibbeh - classic Lebanese taste.,85.54,Lebanese,163.81,1279
1253,1253,Cancelled,Aya Ali,1283718804,"Dokki, Giza",1253,42,1,218.05,Noha Abdelrahman,0,Not Paid,Hummus,Delicious Hummus - classic Lebanese taste.,104.26,Lebanese,218.05,1280
1254,1254,Cancelled,Ahmed Hassan,1221604530,"Maadi, Cairo",1254,6,3,213.64,Maha Mansour,0,Not Paid,Kofta,Delicious Kofta - classic Egyptian taste.,45.58,Egyptian,640.92,1281
1255,1255,Delivered,Heba Farouk,1552094748,"Mohandessin, Giza",1255,45,1,211.27,Mohamed Khalifa,0,Not Paid,Kibbeh,Delicious Kibbeh - classic Lebanese taste.,85.54,Lebanese,211.27,1282
1256,1256,Cancelled,Omar Ibrahim,1528204601,"Mohandessin, Giza",1256,61,3,247.07,Ali Shahin,0,Not Paid,Cheeseburger,Delicious Cheeseburger - classic American taste.,193.91,American,741.21,1283
1257,1257,Cancelled,Sara Gamal,1595947381,"Maadi, Cairo",1257,45,4,59.82,Laila Nasr,0,Not Paid,Kibbeh,Delicious Kibbeh - classic Lebanese taste.,85.54,Lebanese,239.28,1284
1258,1258,Cancelled,Sara Farouk,1278822716,"Mohandessin, Giza",1258,68,1,190.65,Rowan Mahmoud,0,Not Paid,Pulled Pork Sandwich,Delicious Pulled Pork Sandwich - classic American taste.,121.33,American,190.65,1285
1259,1259,Delivered,Yasmin Hassan,1266085540,"Heliopolis, Cairo",1259,99,2,228.29,Aya Gamal,270.56,Fawry,Coconut Soup,Delicious Coconut Soup - classic Thai taste.,135.28,Thai,456.58,1286
1260,1260,Pending,Heba Hassan,1019913786,"Stanley, Alexandria",1260,16,5,145.12,Lobna Mostafa,682.85,Cash,Risotto,Delicious Risotto - classic Italian taste.,136.57,Italian,725.6,1287
1261,1261,Delivered,Aya Farouk,1544849143,"Imbaba, Giza",1261,62,5,175.22,Maha Gamal,658.1,Cash,Fried Chicken,Delicious Fried Chicken - classic American taste.,131.62,American,876.1,1288
1262,1262,Delivered,Mona Hassan,1259929137,"Dokki, Giza",1262,46,2,235.58,Kareem Mahrous,0,Not Paid,Mujadara,Delicious Mujadara - classic Lebanese taste.,43.69,Lebanese,471.16,1289
1263,1263,Shipped,Mostafa Mahrous,1534289169,"Dokki, Giza",1263,54,3,123.4,Rita Farouk,92.34,Fawry,Seafood Platter,Delicious Seafood Platter - classic Mediterranean taste.,30.78,Mediterranean,370.2,1290
1264,1264,Pending,Yasmin Farouk,1255696803,"Stanley, Alexandria",1264,76,5,97,Magdy Tawfik,0,Not Paid,Chili Con Carne,Delicious Chili Con Carne - classic Mexican taste.,51.72,Mexican,485,1291
1265,1265,Cancelled,Yasmin Ibrahim,1144231791,"Maadi, Cairo",1265,42,2,178.48,Omar Ibrahim,208.52,Cash,Hummus,Delicious Hummus - classic Lebanese taste.,104.26,Lebanese,356.96,1292
1266,1266,Cancelled,Aya Hassan,1531069449,"Imbaba, Giza",1266,80,5,38.14,Fatma Hamed,435.05,Vodafone Cash,Churros,Delicious Churros - classic Mexican taste.,87.01,Mexican,190.7,1293
1267,1267,Delivered,Mona Ibrahim,1231436623,"Maadi, Cairo",1267,98,2,187.82,Farida Yassin,0,Not Paid,Thai Basil Chicken,Delicious Thai Basil Chicken - classic Thai taste.,131.13,Thai,375.64,1294
1268,1268,Cancelled,Mostafa Tawfik,1598855597,"Heliopolis, Cairo",1268,59,5,119.95,Mohamed Sultan,0,Not Paid,Chicken Souvlaki,Delicious Chicken Souvlaki - classic Mediterranean taste.,111.29,Mediterranean,599.75,1295
1269,1269,Shipped,Mohamed Ibrahim,1299055727,"Maadi, Cairo",1269,34,4,241.33,Mariam Younes,0,Not Paid,Palak Paneer,Delicious Palak Paneer - classic Indian taste.,193.16,Indian,965.32,1296
1270,1270,Cancelled,Yasmin Hassan,1294853668,"Nasr City, Cairo",1270,5,4,199.91,Samir Shahin,392.56,Cash,Hawawshi,Delicious Hawawshi - classic Egyptian taste.,98.14,Egyptian,799.64,1297
1271,1271,Shipped,Mostafa Gamal,1583781710,"Stanley, Alexandria",1271,60,1,98.93,Fatma Shahin,38.32,Vodafone Cash,Spanakopita,Delicious Spanakopita - classic Mediterranean taste.,38.32,Mediterranean,98.93,1298
1272,1272,Pending,Khaled Hassan,1157042128,"Sidi Gaber, Alexandria",1272,40,1,226.9,Ruba Saleh,77.8,Fawry,Masala Dosa,Delicious Masala Dosa - classic Indian taste.,77.8,Indian,226.9,1299
1273,1273,Pending,Sara Fathy,1047558494,"Maadi, Cairo",1273,93,4,75.51,Nour Mahrous,355.48,Fawry,Tom Yum Soup,Delicious Tom Yum Soup - classic Thai taste.,88.87,Thai,302.04,1300
1274,1274,Cancelled,Omar Kamal,1269493201,"Dokki, Giza",1274,73,4,242.82,Huda Mahmoud,467.36,Credit Card,Enchiladas,Delicious Enchiladas - classic Mexican taste.,116.84,Mexican,971.28,1301
1275,1275,Pending,Ahmed Hassan,1047231132,"Smouha, Alexandria",1275,8,4,52.89,Samir Ali,0,Not Paid,Sayadiya,Delicious Sayadiya - classic Egyptian taste.,142.93,Egyptian,211.56,1302
1276,1276,Shipped,Aya Ali,1042050855,"Faisal, Giza",1276,24,5,77.64,Amr Gamal,0,Not Paid,Spring Rolls,Delicious Spring Rolls - classic Chinese taste.,143.8,Chinese,388.2,1303
1277,1277,Shipped,Yasmin Mahrous,1295457891,"Stanley, Alexandria",1277,100,3,70.76,Samir Sabry,0,Not Paid,Mango Sticky Rice,Delicious Mango Sticky Rice - classic Thai taste.,113.19,Thai,212.28,1304
1278,1278,Shipped,Heba Ibrahim,1512419410,"Imbaba, Giza",1278,81,4,216.03,Youssef Tawfik,0,Not Paid,Gyro,Delicious Gyro - classic Greek taste.,183.23,Greek,864.12,1305
1279,1279,Cancelled,Mostafa Farouk,1124502836,"Sidi Gaber, Alexandria",1279,21,5,172.44,Ayman Younes,698.3,Vodafone Cash,Kung Pao Chicken,Delicious Kung Pao Chicken - classic Chinese taste.,139.66,Chinese,862.2,1306
1280,1280,Delivered,Mohamed Mostafa,1580129871,"Smouha, Alexandria",1280,64,3,242.14,Mariam Nasr,330.66,Credit Card,Caesar Salad,Delicious Caesar Salad - classic American taste.,110.22,American,726.42,1307
1281,1281,Pending,Mohamed Gamal,1194424005,"Stanley, Alexandria",1281,92,5,232.17,Mariam Nasr,1104.95,Credit Card,Green Curry,Delicious Green Curry - classic Thai taste.,220.99,Thai,1160.85,1308
1282,1282,Shipped,Omar Mahrous,1198676208,"Stanley, Alexandria",1282,79,1,182.27,Gihan Farouk,0,Not Paid,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,182.27,1309
1283,1283,Pending,Sara Farouk,1231441940,"Heliopolis, Cairo",1283,3,4,79.29,Fatma Sabry,0,Not Paid,Fattah,Delicious Fattah - classic Egyptian taste.,74.95,Egyptian,317.16,1310
1284,1284,Delivered,Heba Kamal,1062735992,"Stanley, Alexandria",1284,39,3,176.38,Yasmin Farouk,326.73,Cash,Chole Bhature,Delicious Chole Bhature - classic Indian taste.,108.91,Indian,529.14,1311
1285,1285,Pending,Yasmin Kamal,1221324893,"Heliopolis, Cairo",1285,94,3,106.07,Mona Shahin,490.14,Fawry,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,318.21,1312
1286,1286,Shipped,Sara Ibrahim,1556564509,"Smouha, Alexandria",1286,78,1,249.49,Ruba Hassan,152.7,Vodafone Cash,Nachos,Delicious Nachos - classic Mexican taste.,152.7,Mexican,249.49,1313
